"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","GGEXP","SOCPROT","PC_GDP","A","2001",22.6595048143455,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2002",22.9872130959227,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2003",23.7372376981119,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2004",23.4475275912831,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2005",22.7392584036157,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2006",21.6682320212096,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2007",21.462810083705,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2008",21.5984723586849,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2009",24.2731294671813,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2010",24.8365201007661,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2011",24.6926936292744,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2012",24.5804489916106,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2013",24.5241042931019,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2014",23.9981021267789,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2015",23.5911949437326,
"DNK","GGEXP","SOCPROT","PC_GDP","A","2016",23.3540597552133,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1995",4.08214828808023,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1996",4.33988564591214,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1997",4.08770136745565,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1998",3.7155015946309,
"IRL","GGEXP","ECOAFF","PC_GDP","A","1999",3.8778126487954,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2000",3.90615828675746,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2001",4.26149367784675,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2002",3.96004822650195,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2003",3.80959701643348,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2004",3.47646857678407,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2005",3.37260800116709,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2006",3.57825637054212,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2007",3.77917471962426,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2008",5.45285272863356,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2009",6.5934884199929,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2010",25.0717991983683,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2011",7.5147350999087,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2012",3.12670309660866,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2013",3.01910146255107,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2014",2.94971886567389,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2015",3.06551528244184,
"IRL","GGEXP","ECOAFF","PC_GDP","A","2016",2.31586579588778,
"NLD","GGEXP","RECULTREL","PC_GDP","A","1995",1.29238014607932,
"NLD","GGEXP","RECULTREL","PC_GDP","A","1996",1.26862531737396,
"NLD","GGEXP","RECULTREL","PC_GDP","A","1997",1.2843927315294,
"NLD","GGEXP","RECULTREL","PC_GDP","A","1998",1.27138310148493,
"NLD","GGEXP","RECULTREL","PC_GDP","A","1999",1.28832615345004,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2000",1.47431345089788,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2001",1.5979048769302,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2002",1.64406140436647,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2003",1.5816774243872,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2004",1.60669278990943,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2005",1.5996137110784,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2006",1.58909649539985,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2007",1.49926514527513,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2008",1.63906563370097,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2009",1.78157038099231,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2010",1.73673744929105,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2011",1.66185137746998,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2012",1.58997558831547,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2013",1.51772317298622,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2014",1.43605932455775,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2015",1.38766507054991,
"NLD","GGEXP","RECULTREL","PC_GDP","A","2016",1.33142840201768,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","1995",0.358894342847473,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","1996",0.349390263816228,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","1997",0.336494331780855,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","1998",0.367228660429983,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","1999",0.434266778585866,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2000",0.389388039775277,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2001",0.399490550897094,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2002",0.374401773271455,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2003",0.374500943178169,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2004",0.374775785833064,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2005",0.335270151124572,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2006",0.236847647931519,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2007",0.218311905828381,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2008",0.257035000538262,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2009",0.372156964770878,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2010",0.19731767659546,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2011",0.185481367389202,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2012",0.222798793497892,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2013",0.289503249434166,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2014",0.273709636252319,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2015",0.234243865241242,
"GRC","GGEXP","HOUCOMM","PC_GDP","A","2016",0.238806979292439,
"USA","GGEXP","ENVPROT","PC_GDP","A","1970",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1971",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1972",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1973",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1974",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1975",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1976",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1977",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1978",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1979",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1980",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1981",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1982",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1983",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1984",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1985",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1986",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1987",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1988",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1989",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1990",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1991",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1992",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1993",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1994",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1995",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1996",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1997",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1998",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","1999",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2000",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2001",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2002",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2003",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2004",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2005",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2006",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2007",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2008",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2009",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2010",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2011",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2012",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2013",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2014",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2015",0,
"USA","GGEXP","ENVPROT","PC_GDP","A","2016",0,
"PRT","GGEXP","HEALTH","PC_GDP","A","1995",5.41040543448522,
"PRT","GGEXP","HEALTH","PC_GDP","A","1996",5.65378070047901,
"PRT","GGEXP","HEALTH","PC_GDP","A","1997",5.73365346416652,
"PRT","GGEXP","HEALTH","PC_GDP","A","1998",6.03670010282875,
"PRT","GGEXP","HEALTH","PC_GDP","A","1999",6.03500554471458,
"PRT","GGEXP","HEALTH","PC_GDP","A","2000",6.22085300888821,
"PRT","GGEXP","HEALTH","PC_GDP","A","2001",6.43666310867396,
"PRT","GGEXP","HEALTH","PC_GDP","A","2002",6.50884664159608,
"PRT","GGEXP","HEALTH","PC_GDP","A","2003",6.99863203778736,
"PRT","GGEXP","HEALTH","PC_GDP","A","2004",7.27770973431381,
"PRT","GGEXP","HEALTH","PC_GDP","A","2005",7.34716166790603,
"PRT","GGEXP","HEALTH","PC_GDP","A","2006",7.03509197048531,
"PRT","GGEXP","HEALTH","PC_GDP","A","2007",7.05411240974885,
"PRT","GGEXP","HEALTH","PC_GDP","A","2008",7.2249250586655,
"PRT","GGEXP","HEALTH","PC_GDP","A","2009",7.93286040739434,
"PRT","GGEXP","HEALTH","PC_GDP","A","2010",7.37375860760639,
"PRT","GGEXP","HEALTH","PC_GDP","A","2011",6.86863543435577,
"PRT","GGEXP","HEALTH","PC_GDP","A","2012",6.54766804224343,
"PRT","GGEXP","HEALTH","PC_GDP","A","2013",6.42491527555048,
"PRT","GGEXP","HEALTH","PC_GDP","A","2014",6.21110393744639,
"PRT","GGEXP","HEALTH","PC_GDP","A","2015",6.09915314556923,
"PRT","GGEXP","HEALTH","PC_GDP","A","2016",5.93565360919695,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2005",13.0488685310288,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2006",13.0877693712625,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2007",13.3921159055251,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2008",14.0304008502144,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2009",15.8490993889696,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2010",15.9880236768415,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2011",16.6831668560882,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2012",16.6658652505712,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2013",16.5449795260343,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2014",16.3396811682196,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2015",16.0444696080234,
"JPN","GGEXP","SOCPROT","PC_GDP","A","2016",16.1544578860119,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","1995",0.778287227987802,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","1996",0.814122865060573,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","1997",0.78587412140833,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","1998",0.812153594079081,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","1999",0.778478462437198,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2000",0.743020285470524,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2001",0.705525378511594,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2002",0.108931960027767,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2003",0.624860862397153,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2004",0.698236705488204,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2005",0.658510577955469,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2006",0.731946703120635,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2007",0.657264126115187,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2008",0.696014118303284,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2009",0.7968194360619,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2010",0.767771185614091,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2011",0.691924073516414,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2012",0.772904637489811,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2013",0.700860420524977,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2014",0.629783493580574,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2015",0.680978345747846,
"ITA","GGEXP","HOUCOMM","PC_GDP","A","2016",0.656712720636646,
"HUN","GGEXP","PUBORD","PC_GDP","A","1995",1.73472183737394,
"HUN","GGEXP","PUBORD","PC_GDP","A","1996",1.72891010751336,
"HUN","GGEXP","PUBORD","PC_GDP","A","1997",1.73451696111134,
"HUN","GGEXP","PUBORD","PC_GDP","A","1998",1.89064742779854,
"HUN","GGEXP","PUBORD","PC_GDP","A","1999",1.81543565395905,
"HUN","GGEXP","PUBORD","PC_GDP","A","2000",1.9639366793023,
"HUN","GGEXP","PUBORD","PC_GDP","A","2001",2.03908987365957,
"HUN","GGEXP","PUBORD","PC_GDP","A","2002",2.26481648407658,
"HUN","GGEXP","PUBORD","PC_GDP","A","2003",2.1229883528421,
"HUN","GGEXP","PUBORD","PC_GDP","A","2004",1.97661811412713,
"HUN","GGEXP","PUBORD","PC_GDP","A","2005",1.989230439169,
"HUN","GGEXP","PUBORD","PC_GDP","A","2006",2.11494376644193,
"HUN","GGEXP","PUBORD","PC_GDP","A","2007",1.95849341442404,
"HUN","GGEXP","PUBORD","PC_GDP","A","2008",1.97636725953836,
"HUN","GGEXP","PUBORD","PC_GDP","A","2009",1.92755963343859,
"HUN","GGEXP","PUBORD","PC_GDP","A","2010",1.83844030172859,
"HUN","GGEXP","PUBORD","PC_GDP","A","2011",1.9002550014418,
"HUN","GGEXP","PUBORD","PC_GDP","A","2012",1.92619008108943,
"HUN","GGEXP","PUBORD","PC_GDP","A","2013",2.02081344918056,
"HUN","GGEXP","PUBORD","PC_GDP","A","2014",1.88835118915044,
"HUN","GGEXP","PUBORD","PC_GDP","A","2015",2.03744539916694,
"HUN","GGEXP","PUBORD","PC_GDP","A","2016",2.31222078174336,
"EST","GGEXP","EDU","PC_GDP","A","1995",7.99074872056276,
"EST","GGEXP","EDU","PC_GDP","A","1996",7.38775098828981,
"EST","GGEXP","EDU","PC_GDP","A","1997",6.98367446510315,
"EST","GGEXP","EDU","PC_GDP","A","1998",7.23874254228797,
"EST","GGEXP","EDU","PC_GDP","A","1999",7.51296418582429,
"EST","GGEXP","EDU","PC_GDP","A","2000",6.75442295593708,
"EST","GGEXP","EDU","PC_GDP","A","2001",6.78146623986575,
"EST","GGEXP","EDU","PC_GDP","A","2002",6.96052293941893,
"EST","GGEXP","EDU","PC_GDP","A","2003",6.60590421319472,
"EST","GGEXP","EDU","PC_GDP","A","2004",6.30224162225756,
"EST","GGEXP","EDU","PC_GDP","A","2005",6.04494877580731,
"EST","GGEXP","EDU","PC_GDP","A","2006",5.9822335281596,
"EST","GGEXP","EDU","PC_GDP","A","2007",5.90838683970876,
"EST","GGEXP","EDU","PC_GDP","A","2008",6.68330759199404,
"EST","GGEXP","EDU","PC_GDP","A","2009",7.2120019362267,
"EST","GGEXP","EDU","PC_GDP","A","2010",6.62384267664237,
"EST","GGEXP","EDU","PC_GDP","A","2011",6.22763862258601,
"EST","GGEXP","EDU","PC_GDP","A","2012",6.28830093392866,
"EST","GGEXP","EDU","PC_GDP","A","2013",6.00614473344641,
"EST","GGEXP","EDU","PC_GDP","A","2014",5.61033582273895,
"EST","GGEXP","EDU","PC_GDP","A","2015",6.00425853004672,
"EST","GGEXP","EDU","PC_GDP","A","2016",5.76036685705732,
"POL","GGEXP","HOUCOMM","PC_GDP","A","1995",1.74189037463408,
"POL","GGEXP","HOUCOMM","PC_GDP","A","1996",1.85518861470747,
"POL","GGEXP","HOUCOMM","PC_GDP","A","1997",1.54812052265837,
"POL","GGEXP","HOUCOMM","PC_GDP","A","1998",1.38185358126949,
"POL","GGEXP","HOUCOMM","PC_GDP","A","1999",1.45420897774649,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2000",1.33969805925835,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2001",1.28568388177042,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2002",1.42594909069377,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2003",1.33616256664263,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2004",1.20795831359545,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2005",1.32583788673637,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2006",1.17832465900933,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2007",1.08209379381192,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2008",1.07000479756529,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2009",1.06558189429008,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2010",0.781914871535144,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2011",0.838320066580548,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2012",0.803719103364684,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2013",0.739334719460195,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2014",0.716514834259717,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2015",0.707153860859668,
"POL","GGEXP","HOUCOMM","PC_GDP","A","2016",0.600532266361326,
"LUX","GGEXP","PUBORD","PC_GDP","A","1995",0.740271927442069,
"LUX","GGEXP","PUBORD","PC_GDP","A","1996",0.752204140018625,
"LUX","GGEXP","PUBORD","PC_GDP","A","1997",0.762990148734788,
"LUX","GGEXP","PUBORD","PC_GDP","A","1998",0.743668888232885,
"LUX","GGEXP","PUBORD","PC_GDP","A","1999",0.890533176193949,
"LUX","GGEXP","PUBORD","PC_GDP","A","2000",0.891140283904027,
"LUX","GGEXP","PUBORD","PC_GDP","A","2001",0.949397120839336,
"LUX","GGEXP","PUBORD","PC_GDP","A","2002",1.00037015767984,
"LUX","GGEXP","PUBORD","PC_GDP","A","2003",1.06251806662571,
"LUX","GGEXP","PUBORD","PC_GDP","A","2004",1.07766003761662,
"LUX","GGEXP","PUBORD","PC_GDP","A","2005",1.06496478310441,
"LUX","GGEXP","PUBORD","PC_GDP","A","2006",0.96745058815926,
"LUX","GGEXP","PUBORD","PC_GDP","A","2007",0.891931333794402,
"LUX","GGEXP","PUBORD","PC_GDP","A","2008",0.939033110096597,
"LUX","GGEXP","PUBORD","PC_GDP","A","2009",1.02597548600913,
"LUX","GGEXP","PUBORD","PC_GDP","A","2010",1.04388461970005,
"LUX","GGEXP","PUBORD","PC_GDP","A","2011",1.01664218443955,
"LUX","GGEXP","PUBORD","PC_GDP","A","2012",1.0256597425264,
"LUX","GGEXP","PUBORD","PC_GDP","A","2013",1.01964405684699,
"LUX","GGEXP","PUBORD","PC_GDP","A","2014",0.98903929629449,
"LUX","GGEXP","PUBORD","PC_GDP","A","2015",0.99854308598449,
"LUX","GGEXP","PUBORD","PC_GDP","A","2016",1.01309736667697,
"LUX","GGEXP","PUBORD","PC_GDP","A","2017",1.08588720608936,
"FRA","GGEXP","PUBORD","PC_GDP","A","1995",1.48677677335047,
"FRA","GGEXP","PUBORD","PC_GDP","A","1996",1.46933638699765,
"FRA","GGEXP","PUBORD","PC_GDP","A","1997",1.42855264287654,
"FRA","GGEXP","PUBORD","PC_GDP","A","1998",1.41038955659311,
"FRA","GGEXP","PUBORD","PC_GDP","A","1999",1.40856631589316,
"FRA","GGEXP","PUBORD","PC_GDP","A","2000",1.35683778747925,
"FRA","GGEXP","PUBORD","PC_GDP","A","2001",1.44643089325185,
"FRA","GGEXP","PUBORD","PC_GDP","A","2002",1.5272425431202,
"FRA","GGEXP","PUBORD","PC_GDP","A","2003",1.55930153691804,
"FRA","GGEXP","PUBORD","PC_GDP","A","2004",1.52832802920625,
"FRA","GGEXP","PUBORD","PC_GDP","A","2005",1.50727247501989,
"FRA","GGEXP","PUBORD","PC_GDP","A","2006",1.47639451538321,
"FRA","GGEXP","PUBORD","PC_GDP","A","2007",1.45944080438456,
"FRA","GGEXP","PUBORD","PC_GDP","A","2008",1.5385619209187,
"FRA","GGEXP","PUBORD","PC_GDP","A","2009",1.66213769519247,
"FRA","GGEXP","PUBORD","PC_GDP","A","2010",1.6828639861193,
"FRA","GGEXP","PUBORD","PC_GDP","A","2011",1.63712142963677,
"FRA","GGEXP","PUBORD","PC_GDP","A","2012",1.62528413388714,
"FRA","GGEXP","PUBORD","PC_GDP","A","2013",1.6316918328973,
"FRA","GGEXP","PUBORD","PC_GDP","A","2014",1.63269008473019,
"FRA","GGEXP","PUBORD","PC_GDP","A","2015",1.62020021542627,
"FRA","GGEXP","PUBORD","PC_GDP","A","2016",1.64841279242994,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","1995",0.795958368917663,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","1996",0.898036698520715,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","1997",1.11202077132054,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","1998",1.09382582919999,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","1999",1.12398815635292,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2000",1.14108520518279,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2001",1.13475529650022,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2002",1.02818864293107,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2003",0.862318594519283,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2004",0.804211746546249,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2005",0.752512286927562,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2006",0.814123585857491,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2007",0.801036238477987,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2008",0.878150235456432,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2009",0.937598729288686,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2010",0.645846281437786,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2011",0.614163033807695,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2012",0.547227502488465,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2013",0.64259959164577,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2014",0.644046733442126,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2015",0.616748674306241,
"PRT","GGEXP","HOUCOMM","PC_GDP","A","2016",0.536416335844606,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1970",0.207528266781165,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1971",0.200972824978883,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1972",0.185454716183858,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1973",0.157794504398295,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1974",0.177667229279559,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1975",0.189431799792482,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1976",0.186634473954431,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1977",0.21543927474177,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1978",0.26535481215357,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1979",0.247991085977485,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1980",0.239161111997831,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1981",0.216527451139405,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1982",0.227933856971505,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1983",0.298033453218228,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1984",0.285271708136602,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1985",0.367379034291767,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1986",0.374999263552114,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1987",0.330352589619891,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1988",0.345657144205662,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1989",0.274220575104881,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1990",0.357489139522427,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1991",0.354491763969102,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1992",0.377908232010112,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1993",0.366687016667328,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1994",0.358444186680552,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1995",0.331827949318194,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1996",0.36105855084416,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1997",0.414200435903204,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1998",0.470468855819743,
"KOR","GGEXP","RECULTREL","PC_GDP","A","1999",0.516006301562494,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2000",0.537465801280447,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2001",0.491161348101305,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2002",0.518388022976646,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2003",0.707928435929128,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2004",0.64715591225948,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2005",0.677649303819439,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2006",0.698552649094575,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2007",0.68213245086689,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2008",0.684350690751822,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2009",0.774128646172232,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2010",0.647581458427513,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2011",0.639522886572255,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2012",0.6608701384225,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2013",0.68708465534955,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2014",0.686605351410251,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2015",0.736789457663808,
"KOR","GGEXP","RECULTREL","PC_GDP","A","2016",0.753435587829352,
"ITA","GGEXP","DEF","PC_GDP","A","1995",1.26607209827089,
"ITA","GGEXP","DEF","PC_GDP","A","1996",1.21964080040204,
"ITA","GGEXP","DEF","PC_GDP","A","1997",1.19120716504329,
"ITA","GGEXP","DEF","PC_GDP","A","1998",1.09486618003795,
